"Marketplace ID","Merchant ID","Order Date","Transaction Type","Is Invoice Corrected","Order ID","Shipment Date","Shipment ID","Transaction ID",ASIN,SKU,Quantity,"Tax Calculation Date","Tax Rate","Product Tax Code",Currency,"Tax Type","Tax Calculation Reason Code","Tax Reporting Scheme","Tax Collection Responsibility","Tax Address Role","Jurisdiction Level","Jurisdiction Name","OUR_PRICE Tax Inclusive Selling Price","OUR_PRICE Tax Amount","OUR_PRICE Tax Exclusive Selling Price","OUR_PRICE Tax Inclusive Promo Amount","OUR_PRICE Tax Amount Promo","OUR_PRICE Tax Exclusive Promo Amount","SHIPPING Tax Inclusive Selling Price","SHIPPING Tax Amount","SHIPPING Tax Exclusive Selling Price","SHIPPING Tax Inclusive Promo Amount","SHIPPING Tax Amount Promo","SHIPPING Tax Exclusive Promo Amount","GIFTWRAP Tax Inclusive Selling Price","GIFTWRAP Tax Amount","GIFTWRAP Tax Exclusive Selling Price","GIFTWRAP Tax Inclusive Promo Amount","GIFTWRAP Tax Amount Promo","GIFTWRAP Tax Exclusive Promo Amount","Seller Tax Registration","Seller Tax Registration Jurisdiction","Buyer Tax Registration","Buyer Tax Registration Jurisdiction","Buyer Tax Registration Type","Buyer E Invoice Account Id","Invoice Level Currency Code","Invoice Level Exchange Rate","Invoice Level Exchange Rate Date","Converted Tax Amount","VAT Invoice Number","Invoice Url","Export Outside EU","Ship From City","Ship From State","Ship From Country","Ship From Postal Code","Ship From Tax Location Code","Ship To City","Ship To State","Ship To Country","Ship To Postal Code","Ship To Location Code","Return Fc Country","Is Amazon Invoiced","Original VAT Invoice Number","Invoice Correction Details","E-Invoice Delivery Status","E-Invoice Error Code","E-Invoice Error Description","E-Invoice Status Last Updated Date","EInvoice URL","Buyer Peppol Id","Seller Peppol Id","Buyer NIP","Seller NIP","KSeF Number"
ES,122283732812,"02-Mar-2026 UTC",SHIPMENT,FALSE,408-6026634-6071567,"02-Mar-2026 UTC",532036356428001,532036356428001,B0993N35JL,FBA390377-39,1,"02-Mar-2026 UTC",0.2100,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,SPAIN,111.00,19.26,91.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ESB71337349,ES,ESW0184081H,ES,VAT,,,0.0000,,0.00,N/A,N/A,false,Illescas,Illescas,ES,45200,807240000,Illescas,Illescas,ES,45200,807240000,,true,,,,,,,,,,,,
ES,122283732812,"02-Mar-2026 UTC",SHIPMENT,FALSE,403-1418011-8316336,"02-Mar-2026 UTC",26062772713039,26062772713039,B0DTJQFBWB,482627-40,1,"02-Mar-2026 UTC",0.2100,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,SPAIN,89.90,15.60,74.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ESB71337349,ES,,,,,,0.0000,,0.00,ES6000Q99FPVBS,"https://sellercentral.amazon.es/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a5e074509-81ff-4020-a6d5-4fde4e0743c7&t=EU_Retail_Forward",false,Pamplona,Navarra,ES,31001,807240000,Alacant-alicante,"Comunitat Valenciana",ES,03005,807240000,,true,,,,,,,,,,,,
ES,122283732812,"03-Mar-2026 UTC",SHIPMENT,FALSE,402-1449827-5286755,"04-Mar-2026 UTC",26067484362039,26067484362039,B0DBZ3LC89,543168-41,1,"03-Mar-2026 UTC",0.2100,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,SPAIN,81.10,14.08,67.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ESB71337349,ES,,,,,,0.0000,,0.00,ES6000RD9FPVBS,"https://sellercentral.amazon.es/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a1c46d405-3bcd-4643-9078-7b37f2bc3da1&t=EU_Retail_Forward",false,Pamplona,Navarra,ES,31001,807240000,Madrid,Madrid,ES,28027,807240000,,true,,,,,,,,,,,,
ES,122283732812,"17-Mar-2026 UTC",SHIPMENT,FALSE,402-0705631-1701128,"18-Mar-2026 UTC",26123332118039,26123332118039,B07VVR6V6N,092880-44,1,"17-Mar-2026 UTC",0.2100,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,SPAIN,93.79,16.28,77.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ESB71337349,ES,,,,,,0.0000,,0.00,ES6000WK9FPVBS,"https://sellercentral.amazon.es/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3abb448917-f5ae-4418-80f7-9d6c5c285d9a&t=EU_Retail_Forward",false,Pamplona,Navarra,ES,31001,807240000,Madrid,Madrid,ES,28034,807240000,,true,,,,,,,,,,,,
ES,122283732812,"08-Mar-2026 UTC",SHIPMENT,FALSE,408-0501241-1318712,"08-Mar-2026 UTC",107275613511302,107275613511302,B072M2Q16S,FBA047768-43,1,"08-Mar-2026 UTC",0.2100,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,SPAIN,85.81,14.89,70.92,0.00,0.00,0.00,1.99,0.35,1.64,-1.99,-0.35,-1.64,0.00,0.00,0.00,0.00,0.00,0.00,ESB71337349,ES,,,,,,0.0000,,0.00,ES6000SM9FPVBS,"https://sellercentral.amazon.es/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3aa9dfc62b-93c8-47c8-bd4a-5bc7d9f7c140&t=EU_Retail_Forward",false,Illescas,Illescas,ES,45200,807240000,Madrid,Madrid,ES,28032,807240000,,true,,,,,,,,,,,,
ES,122283732812,"22-Mar-2026 UTC",SHIPMENT,FALSE,403-0876683-8536360,"23-Mar-2026 UTC",26136966167039,26136966167039,B0CQC1N929,513627-42,1,"22-Mar-2026 UTC",0.2100,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,SPAIN,90.85,15.77,75.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ESB71337349,ES,,,,,,0.0000,,0.00,ES6000XZ9FPVBS,"https://sellercentral.amazon.es/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a63098e7d-5970-4ca2-b081-0d0ff0e97706&t=EU_Retail_Forward",false,Pamplona,Navarra,ES,31001,807240000,Ferrol,Coruña,ES,15404,807240000,,true,,,,,,,,,,,,
ES,122283732812,"22-Mar-2026 UTC",SHIPMENT,FALSE,402-0180936-5097956,"23-Mar-2026 UTC",26138560921039,26138560921039,B09BK4PQWM,851561-40,1,"22-Mar-2026 UTC",0.2100,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,SPAIN,87.10,15.12,71.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ESB71337349,ES,,,,,,0.0000,,0.00,ES6000YD9FPVBS,"https://sellercentral.amazon.es/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a5729dd95-5038-43a7-b625-84d7f99c5f01&t=EU_Retail_Forward",false,Pamplona,Navarra,ES,31001,807240000,"A Coruña",Galicia,ES,15004,807240000,,true,,,,,,,,,,,,
ES,122283732812,"02-Mar-2026 UTC",SHIPMENT,FALSE,408-5576083-2266735,"03-Mar-2026 UTC",26063065860039,26063065860039,B071W6NT3F,969056-42,1,"02-Mar-2026 UTC",0.2100,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,SPAIN,73.99,12.84,61.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ESB71337349,ES,,,,,,0.0000,,0.00,ES6000QF9FPVBS,"https://sellercentral.amazon.es/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a99c28792-40d8-452d-a1c0-3e5d0ca74015&t=EU_Retail_Forward",false,Pamplona,Navarra,ES,31001,807240000,Sevilla,Sevilla,ES,41003,807240000,,true,,,,,,,,,,,,
ES,122283732812,"24-Mar-2026 UTC",SHIPMENT,FALSE,408-3730439-2489963,"24-Mar-2026 UTC",26143384611039,26143384611039,B07DPWWZBS,426046-39,1,"24-Mar-2026 UTC",0.2100,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,SPAIN,78.85,13.68,65.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ESB71337349,ES,,,,,,0.0000,,0.00,ES6000YQ9FPVBS,"https://sellercentral.amazon.es/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3aa2aa6787-bc88-42e6-86cf-603e4bc0ab86&t=EU_Retail_Forward",false,Pamplona,Navarra,ES,31001,807240000,Madrid,Alcorcon,ES,28925,807240000,,true,,,,,,,,,,,,
ES,122283732812,"28-Mar-2026 UTC",SHIPMENT,FALSE,402-9981256-7678705,"28-Mar-2026 UTC",108088600934302,108088600934302,B0772WJQNP,FBA633372-44,1,"28-Mar-2026 UTC",0.2100,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,SPAIN,86.49,15.01,71.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ESB71337349,ES,,,,,,0.0000,,0.00,ES6001009FPVBS,"https://sellercentral.amazon.es/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a6c4da3f2-37b9-4476-b04f-37921c5742db&t=EU_Retail_Forward",false,Murcia,Murcia,ES,30156,807240000,CORDOBA,Córdoba,ES,14002,807240000,,true,,,,,,,,,,,,
ES,122283732812,"07-Mar-2026 UTC",SHIPMENT,FALSE,407-8527926-8511542,"09-Mar-2026 UTC",26080329325039,26080329325039,B09NZJ9DYS,998382-40,1,"07-Mar-2026 UTC",0.2100,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,SPAIN,84.94,14.74,70.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ESB71337349,ES,,,,,,0.0000,,0.00,ES6000SY9FPVBS,"https://sellercentral.amazon.es/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3ac9cb6959-727c-404b-8f91-8eabd18efbbc&t=EU_Retail_Forward",false,Pamplona,Navarra,ES,31001,807240000,Almadén,"Castilla-La Mancha",ES,13400,807240000,,true,,,,,,,,,,,,
ES,122283732812,"25-Mar-2026 UTC",SHIPMENT,FALSE,403-0413207-9709963,"26-Mar-2026 UTC",26148911666039,26148911666039,B0DC8FMWWF,209150-37,1,"25-Mar-2026 UTC",0.2100,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,SPAIN,107.00,18.57,88.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ESB71337349,ES,,,,,,0.0000,,0.00,ES6000ZE9FPVBS,"https://sellercentral.amazon.es/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3af24d4498-652e-4944-b707-837cf6a07333&t=EU_Retail_Forward",false,Pamplona,Navarra,ES,31001,807240000,Xirivella,Valencia,ES,46950,807240000,,true,,,,,,,,,,,,
ES,122283732812,"09-Mar-2026 UTC",SHIPMENT,FALSE,408-6973791-0806731,"09-Mar-2026 UTC",107306949044302,107306949044302,B07FYYQ2T4,FBA939229-39,1,"09-Mar-2026 UTC",0.2100,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,SPAIN,74.95,13.01,61.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ESB71337349,ES,,,,,,0.0000,,0.00,ES6000TE9FPVBS,"https://sellercentral.amazon.es/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a667bd03c-bced-4b54-bfd7-233ef49be68e&t=EU_Retail_Forward",false,Murcia,Murcia,ES,30156,807240000,"Más de las Matas",Teruel,ES,44564,807240000,,true,,,,,,,,,,,,
ES,122283732812,"28-Feb-2026 UTC",SHIPMENT,FALSE,402-0573870-1140309,"02-Mar-2026 UTC",26055557739039,26055557739039,B08QMW9DDP,394718-39,1,"28-Feb-2026 UTC",0.2100,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,SPAIN,79.99,13.88,66.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ESB71337349,ES,ESB95379012,ES,VAT,,,0.0000,,0.00,ES60000I9FPVBI,"https://sellercentral.amazon.es/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a227823a6-8235-43fe-8a10-a9cf69160599&t=EU_Retail_Forward",false,Pamplona,Navarra,ES,31001,807240000,Fruiz,Bizkaia,ES,48116,807240000,,true,,,,,,,,,,,,
ES,122283732812,"24-Mar-2026 UTC",SHIPMENT,FALSE,406-2352947-3041945,"24-Mar-2026 UTC",26143215313039,26143215313039,B0DW44S1V9,873273-41,1,"24-Mar-2026 UTC",0.2100,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,SPAIN,118.20,20.51,97.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ESB71337349,ES,,,,,,0.0000,,0.00,ES6000YP9FPVBS,"https://sellercentral.amazon.es/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a05510cc7-efdf-4c86-82da-c45855cc8e59&t=EU_Retail_Forward",false,Pamplona,Navarra,ES,31001,807240000,Navarrés,Valencia,ES,46823,807240000,,true,,,,,,,,,,,,
ES,122283732812,"26-Mar-2026 UTC",SHIPMENT,FALSE,171-2344216-0658737,"27-Mar-2026 UTC",108046450154302,108046450154302,B0993NG2C5,FBA390377-40,1,"27-Mar-2026 UTC",0.2100,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,SPAIN,102.77,17.84,84.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ESB71337349,ES,,,,,,0.0000,,0.00,ES6000ZM9FPVBS,"https://sellercentral.amazon.es/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a82ae0976-de64-430a-a008-d18f04287ce7&t=EU_Retail_Forward",false,Illescas,Illescas,ES,45200,807240000,Barcelona,Barcelona,ES,08032,807240000,,true,,,,,,,,,,,,
ES,122283732812,"27-Mar-2026 UTC",SHIPMENT,FALSE,402-7647836-1759530,"27-Mar-2026 UTC",26153561701039,26153561701039,B01MEGYEJ8,458209-43,1,"27-Mar-2026 UTC",0.2100,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,SPAIN,153.80,26.69,127.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ESB71337349,ES,,,,,,0.0000,,0.00,ES6000ZU9FPVBS,"https://sellercentral.amazon.es/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3ac44a2621-0c09-455e-af29-5effb84223bd&t=EU_Retail_Forward",false,Pamplona,Navarra,ES,31001,807240000,"Mollet del Vallès",Barcelona,ES,08100,807240000,,true,,,,,,,,,,,,
ES,122283732812,"24-Mar-2026 UTC",SHIPMENT,FALSE,402-7325430-8971533,"24-Mar-2026 UTC",26143112978039,26143112978039,B0DTZZ4Y5J,621573-39,1,"24-Mar-2026 UTC",0.2100,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,SPAIN,69.99,12.15,57.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ESB71337349,ES,,,,,,0.0000,,0.00,ES6000YN9FPVBS,"https://sellercentral.amazon.es/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3abe3971b9-9dac-4ae4-a9c1-ad1fd6ecd7e9&t=EU_Retail_Forward",false,Pamplona,Navarra,ES,31001,807240000,Lerín,Navarra,ES,31260,807240000,,true,,,,,,,,,,,,
ES,122283732812,"21-Mar-2026 UTC",SHIPMENT,FALSE,407-9423345-8697102,"23-Mar-2026 UTC",26135438764039,26135438764039,B071W6NSBD,969056-44,1,"21-Mar-2026 UTC",0.2100,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,SPAIN,75.19,13.05,62.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ESB71337349,ES,,,,,,0.0000,,0.00,ES6000XW9FPVBS,"https://sellercentral.amazon.es/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a8fc737bc-0c49-43ed-b2a4-467e3a58401a&t=EU_Retail_Forward",false,Pamplona,Navarra,ES,31001,807240000,cartagena,murcia,ES,30204,807240000,,true,,,,,,,,,,,,
ES,122283732812,"04-Mar-2026 UTC",SHIPMENT,FALSE,407-3194830-6053955,"05-Mar-2026 UTC",26070918609039,26070918609039,B0CDCRJQW9,232146-42,1,"04-Mar-2026 UTC",0.2100,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,SPAIN,99.99,17.35,82.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ESB71337349,ES,,,,,,0.0000,,0.00,ES6000RV9FPVBS,"https://sellercentral.amazon.es/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a6f0a1676-f455-404a-95f0-c0826d6bf88e&t=EU_Retail_Forward",false,Pamplona,Navarra,ES,31001,807240000,"Cornellà de Llobregat",Barcelona,ES,08940,807240000,,true,,,,,,,,,,,,
ES,122283732812,"25-Mar-2026 UTC",SHIPMENT,FALSE,408-0433772-6979513,"25-Mar-2026 UTC",26146201043039,26146201043039,B0772R92YC,738825-41,1,"25-Mar-2026 UTC",0.2100,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,SPAIN,83.99,14.58,69.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ESB71337349,ES,ESB13006374,ES,VAT,,,0.0000,,0.00,ES60000Q9FPVBI,"https://sellercentral.amazon.es/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3ad9b7130e-1db2-4002-b48a-3c7cfc2afa1c&t=EU_Retail_Forward",false,Pamplona,Navarra,ES,31001,807240000,MANZANARES,"CIUDAD REAL",ES,13200,807240000,,true,,,,,,,,,,,,
ES,122283732812,"03-Mar-2026 UTC",SHIPMENT,FALSE,402-2246859-8506748,"03-Mar-2026 UTC",26066252858039,26066252858039,B0DT8XL26F,431388-26,1,"03-Mar-2026 UTC",0.2100,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,SPAIN,50.00,8.68,41.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ESB71337349,ES,,,,,,0.0000,,0.00,ES6000QW9FPVBS,"https://sellercentral.amazon.es/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a581ce9a6-fac6-4320-a9ba-5aa032a1cc68&t=EU_Retail_Forward",false,Pamplona,Navarra,ES,31001,807240000,Zaragoza,Zaragoza,ES,50012,807240000,,true,,,,,,,,,,,,
ES,122283732812,"06-Mar-2026 UTC",SHIPMENT,FALSE,403-2074169-7250728,"07-Mar-2026 UTC",107205978126302,107205978126302,B0772RBYMJ,FBA738825-44,1,"06-Mar-2026 UTC",0.2100,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,SPAIN,90.00,15.62,74.38,0.00,0.00,0.00,1.99,0.35,1.64,-1.99,-0.35,-1.64,0.00,0.00,0.00,0.00,0.00,0.00,ESB71337349,ES,,,,,,0.0000,,0.00,ES6000SE9FPVBS,"https://sellercentral.amazon.es/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a8cc881e8-a6d3-4b7b-9357-482318c14d8f&t=EU_Retail_Forward",false,Illescas,Illescas,ES,45200,807240000,Madrid,Madrid,ES,28050,807240000,,true,,,,,,,,,,,,
ES,122283732812,"05-Mar-2026 UTC",SHIPMENT,FALSE,407-4166424-4154758,"05-Mar-2026 UTC",26073396874039,26073396874039,B002PAQKI4,238583-42,1,"05-Mar-2026 UTC",0.2100,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,SPAIN,133.80,23.22,110.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ESB71337349,ES,,,,,,0.0000,,0.00,ES6000S29FPVBS,"https://sellercentral.amazon.es/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3ad147f546-b868-4dea-b285-2d19ddd5d541&t=EU_Retail_Forward",false,Pamplona,Navarra,ES,31001,807240000,LOGROÑO,"La Rioja",ES,26004,807240000,,true,,,,,,,,,,,,
ES,122283732812,"02-Mar-2026 UTC",SHIPMENT,FALSE,407-3493940-1587551,"03-Mar-2026 UTC",107049049817302,107049049817302,B07DPXNTPS,FBA554862-39,1,"03-Mar-2026 UTC",0.2100,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,SPAIN,73.99,12.84,61.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ESB71337349,ES,,,,,,0.0000,,0.00,ES6000R29FPVBS,"https://sellercentral.amazon.es/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3ab96f6579-20a3-47af-8765-e01b27557109&t=EU_Retail_Forward",false,Murcia,Murcia,ES,30156,807240000,Noblejas,Toledo,ES,45350,807240000,,true,,,,,,,,,,,,
ES,122283732812,"11-Mar-2026 UTC",SHIPMENT,FALSE,406-2607760-2786759,"11-Mar-2026 UTC",107396036889302,107396036889302,B07FYYQ2T4,FBA939229-39,1,"11-Mar-2026 UTC",0.2100,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,SPAIN,74.95,13.01,61.94,0.00,0.00,0.00,3.99,0.69,3.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ESB71337349,ES,,,,,,0.0000,,0.00,ES6000U49FPVBS,"https://sellercentral.amazon.es/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a30e7838d-5768-4152-949b-8ce8abfa9af4&t=EU_Retail_Forward",false,Murcia,Murcia,ES,30156,807240000,"EJIDO, EL",,ES,04700,807240000,,true,,,,,,,,,,,,
ES,122283732812,"11-Mar-2026 UTC",SHIPMENT,FALSE,404-4522737-6767556,"12-Mar-2026 UTC",107423846406302,107423846406302,B07DPXD6QW,FBA341203-38,1,"12-Mar-2026 UTC",0.2100,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,SPAIN,77.99,13.54,64.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ESB71337349,ES,,,,,,0.0000,,0.00,ES6000UE9FPVBS,"https://sellercentral.amazon.es/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a24de91a4-e3d6-4784-bfeb-4efcd33f9c3a&t=EU_Retail_Forward",false,Murcia,Murcia,ES,30156,807240000,"Mairena de Aljarafe",Sevilla,ES,41927,807240000,,true,,,,,,,,,,,,
ES,122283732812,"25-Mar-2026 UTC",SHIPMENT,FALSE,407-9402654-3345964,"26-Mar-2026 UTC",107993706761302,107993706761302,B07DPX25YH,FBA554862-38,1,"25-Mar-2026 UTC",0.2100,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,SPAIN,73.99,12.84,61.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ESB71337349,ES,,,,,,0.0000,,0.00,ES6000ZA9FPVBS,"https://sellercentral.amazon.es/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3ad78c3a0e-389e-4700-880b-f05f949ea397&t=EU_Retail_Forward",false,Murcia,Murcia,ES,30156,807240000,"Fuentes de Leon",Badajoz,ES,06280,807240000,,true,,,,,,,,,,,,
ES,122283732812,"02-Mar-2026 UTC",SHIPMENT,FALSE,404-4489443-7701954,"02-Mar-2026 UTC",26062978847039,26062978847039,B09BK4PQWM,851561-40,1,"02-Mar-2026 UTC",0.2100,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,SPAIN,87.10,15.12,71.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ESB71337349,ES,,,,,,0.0000,,0.00,ES6000QB9FPVBS,"https://sellercentral.amazon.es/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a765cd190-3e11-49f0-ab0c-c53341f9aef7&t=EU_Retail_Forward",false,Pamplona,Navarra,ES,31001,807240000,Almería,Almería,ES,04005,807240000,,true,,,,,,,,,,,,
ES,122283732812,"12-Mar-2026 UTC",SHIPMENT,FALSE,404-5606990-1758756,"12-Mar-2026 UTC",26100514129039,26100514129039,B009KSUIQE,739032-45,1,"12-Mar-2026 UTC",0.2100,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,SPAIN,88.00,15.27,72.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ESB71337349,ES,,,,,,0.0000,,0.00,ES6000U99FPVBS,"https://sellercentral.amazon.es/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a74e40fe1-8177-43ea-84e3-cb7106f5e631&t=EU_Retail_Forward",false,Pamplona,Navarra,ES,31001,807240000,"alcala de guadaira",sevilla,ES,41500,807240000,,true,,,,,,,,,,,,
